sample,time,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz,time_sec,dt,lower_vertical_g,lower_anterior_g,upper_vertical_g,upper_anterior_g,lower_flexion_rate_dps,upper_flexion_rate_dps,lower_acc_angle_deg,upper_acc_angle_deg,lower_angle_deg,upper_angle_deg,knee_angle_raw_deg,knee_angle_deg,knee_angle_smooth_deg,lower_acc_norm_g,upper_acc_norm_g,lower_gyro_norm_dps,upper_gyro_norm_dps,motion_intensity,motion_intensity_smooth,lower_acc_norm_smooth,jerk,abs_jerk_smooth
2478,1779654324.9877126,-0.876708984375,0.27783203125,-0.250244140625,-150.72519083969465,37.58015267175573,7.885496183206107,0.039794921875,-1.004638671875,-0.037353515625,16.66412213740458,-146.412213740458,17.61832061068702,29.327725887298584,0.011912107467651367,0.876708984375,-0.250244140625,1.004638671875,-0.037353515625,37.58015267175573,-16.66412213740458,-15.93064361314823,-2.1293360959719716,-2.2707317685897426,2.4488713781730973,-4.719603146762839,11.108415106893993,11.118829638804003,0.9531166826729505,1.0061201627854142,155.53948720035757,148.40698945849164,306.06661586334775,228.92634137895925,0.9754087554404359,0.060664710536634914,0.500816988125168
2479,1779654324.9996524,-0.9140625,0.234619140625,-0.252685546875,-146.51908396946564,36.083969465648856,9.526717557251908,0.09912109375,-1.01171875,-0.06640625,16.748091603053435,-144.18320610687022,16.549618320610687,29.33966565132141,0.011939764022827148,0.9140625,-0.252685546875,1.01171875,-0.06640625,36.083969465648856,-16.748091603053435,-15.453050907288713,-3.7553400732005335,-2.1121607525455097,2.1288182528039368,-4.2409790053494465,11.587039248307386,11.456242809790151,0.9769372449924209,1.018729409787909,151.19739801684702,146.09307089030054,298.9621554989671,221.95970080604496,0.9819483877257246,0.5046350597790195,0.5941231203076636
2480,1779654325.0115595,-0.899658203125,0.28955078125,-0.311767578125,-140.38931297709922,36.0,11.122137404580153,0.182373046875,-0.98291015625,-0.082275390625,16.633587786259543,-138.9770992366412,16.519083969465647,29.3515727519989,0.011907100677490234,0.899658203125,-0.311767578125,0.98291015625,-0.082275390625,36.0,-16.633587786259543,-19.113248612676923,-4.784840975072689,-2.032099997846283,1.796448419935517,-3.8285484177818,11.999469835875033,11.78501085865047,0.9952002613255873,1.0030660712975825,145.35770065128398,140.9403792036359,286.6127122537997,215.65947160371405,0.9874455300972633,0.5819919138024972,0.6657301748324371
2481,1779654325.0235074,-0.89794921875,0.282958984375,-0.33251953125,-135.4351145038168,35.49618320610687,12.900763358778626,0.212158203125,-0.97509765625,-0.125244140625,15.801526717557252,-129.75572519083968,16.251908396946565,29.363520622253418,0.011947870254516602,0.89794921875,-0.33251953125,0.97509765625,-0.125244140625,35.49618320610687,-15.801526717557252,-20.320092582308433,-7.319148849385342,-1.982238133887953,1.4291177753253412,-3.4113559092132943,12.416662344443537,12.104760289424357,0.9984727462254473,1.0057398456551112,140.60255672676325,131.72076902656286,272.6140097305127,210.4671887942399,0.9958416157157678,0.6002049189509151,0.7125665095998547
2482,1779654325.0354235,-0.916015625,0.27294921875,-0.36474609375,-128.15267175572518,34.52671755725191,13.687022900763358,0.225341796875,-0.982177734375,-0.142333984375,13.534351145038167,-121.00763358778626,14.442748091603054,29.375436782836914,0.011916160583496094,0.916015625,-0.36474609375,0.982177734375,-0.142333984375,34.52671755725191,-13.534351145038167,-21.71183550638286,-8.245714332364306,-1.9736326887212883,1.0775691815666029,-3.0512018702878914,12.776816383368942,12.409374804777512,1.0230472199103322,1.0176988702110878,133.42614473668536,122.61573724392248,257.6717255854646,206.5566778750667,1.0017753320185196,0.12876511538404145,0.6946249407816344
2483,1779654325.0475771,-0.912841796875,0.262939453125,-0.36376953125,-119.5648854961832,35.14503816793893,19.206106870229007,0.234375,-0.96337890625,-0.1220703125,10.770992366412214,-108.98473282442748,12.511450381679388,29.387590408325195,0.01215362548828125,0.912841796875,-0.36376953125,0.96337890625,-0.1220703125,35.14503816793893,-10.770992366412214,-21.727394218348493,-7.221497862226515,-1.9501110802826425,0.7832993654794003,-2.7334104457620425,13.09460780789479,12.692322289403299,1.017224446224872,0.9989653241360753,126.09444909531878,110.22804840884363,237.05286238771427,203.1955880542951,0.9987638779533679,-0.5973762938343228,0.660664541568174
2484,1779654325.059511,-0.91259765625,0.237060546875,-0.353271484375,-108.90076335877863,31.95419847328244,21.11450381679389,0.21484375,-0.987060546875,-0.1142578125,8.458015267175572,-98.96946564885496,12.099236641221374,29.399524211883545,0.01193380355834961,0.91259765625,-0.353271484375,0.987060546875,-0.1142578125,31.95419847328244,-8.458015267175572,-21.161689829733458,-6.602921873979455,-1.9606342303758848,0.5366573738520677,-2.4972916042279527,13.330726649428879,12.94407240779823,1.0068927086587642,1.0166126144350767,115.43946176080358,100.0644026633844,216.44407734794163,199.5039730137037,0.9875383797981229,-1.0113360186318587,0.6403579515015944
2485,1779654325.0714197,-0.90869140625,0.203857421875,-0.349365234375,-98.02290076335878,29.75572519083969,21.213740458015263,0.204345703125,-0.973388671875,-0.12353515625,5.931297709923665,-87.54198473282443,12.13740458015267,29.41143298149109,0.011908769607543945,0.90869140625,-0.349365234375,0.973388671875,-0.12353515625,29.75572519083969,-5.931297709923665,-21.03028986529744,-7.232881246787247,-1.994760348787277,0.31204483269607197,-2.306805181483349,13.521213072173484,13.150409747895113,0.9946526967922135,1.0022492742576266,104.61316857793805,88.5781912968882,193.49522297344282,194.92000134455537,0.9746545604655885,-1.2777089803415294,0.6230693784294185
2486,1779654325.0833912,-0.89208984375,0.170654296875,-0.2978515625,-86.50381679389314,28.053435114503817,19.595419847328245,0.194580078125,-0.95751953125,-0.0927734375,5.106870229007634,-76.86259541984732,13.709923664122137,29.423404455184937,0.011971473693847656,0.89208984375,-0.2978515625,0.95751953125,-0.0927734375,28.053435114503817,-5.106870229007634,-18.46316870876015,-5.534076395440526,-1.995004374701297,0.13520838078097042,-2.1302127554822676,13.697805498174565,13.313453015711683,0.9558570665363579,0.981484574628617,93.02626521917436,78.24257603815914,173.77517561073452,189.94610130733585,0.9570017548438516,-1.403221239940926,0.6346970921505957
2487,1779654325.0953472,-0.866455078125,0.12548828125,-0.271484375,-75.99236641221374,27.251908396946565,16.0381679389313,0.16845703125,-0.956787109375,-0.09130859375,3.763358778625954,-67.6412213740458,16.38167938931298,29.435360431671143,0.011955976486206055,0.866455078125,-0.271484375,0.956787109375,-0.09130859375,27.251908396946565,-3.763358778625954,-17.39721886709277,-5.451370749572904,-1.9837419520709552,-0.02061793831118805,-1.9631240137597672,13.864894239897065,13.433538133953595,0.916621774238873,0.9757851214977272,82.30874251889092,69.6983293765609,156.3107960659878,184.5161049281925,0.9410768440968261,-1.3529571203120696,0.6773389926990958
2488,1779654325.1072652,-0.852294921875,0.18701171875,-0.252197265625,-61.61068702290076,22.3587786259542,12.16030534351145,0.15283203125,-0.9541015625,-0.117431640625,3.900763358778626,-59.57251908396947,17.61832061068702,29.44727849960327,0.011918067932128906,0.852294921875,-0.252197265625,0.9541015625,-0.117431640625,22.3587786259542,-3.900763358778626,-16.483683240204087,-7.016723935066468,-2.012596804140935,-0.20609982968943508,-1.8064969744515,14.021521279205333,13.521162202855752,0.9082860108977063,0.973374342974388,66.66081880029446,62.245531614181395,133.63993625959208,177.64775877433127,0.9247027856953773,-1.1287538647860558,0.8099713994987866
2489,1779654325.119206,-0.836669921875,0.18798828125,-0.271484375,-49.595419847328245,21.06106870229008,9.534351145038167,0.153076171875,-0.966064453125,-0.08447265625,1.6106870229007633,-52.40458015267176,20.29770992366412,29.459219217300415,0.011940717697143555,0.836669921875,-0.271484375,0.966064453125,-0.08447265625,21.06106870229008,-1.6106870229007633,-17.97731649948486,-4.997231803703415,-2.0854366077891062,-0.3207705730278472,-1.764666034761259,14.063352218895574,13.591168354593389,0.8994775805581751,0.9817578477616262,54.71908384167478,56.22127143536291,115.69093814424565,169.64011440100916,0.9141572624993952,-0.4445170768518949,0.9462375043181657
2490,1779654325.1311464,-0.8369140625,0.192626953125,-0.287841796875,-44.3587786259542,20.213740458015263,5.961832061068702,0.087158203125,-0.949462890625,-0.08837890625,0.3587786259541984,-47.37404580152672,24.33587786259542,29.47115969657898,0.011940479278564453,0.8369140625,-0.287841796875,0.949462890625,-0.08837890625,20.213740458015263,-0.3587786259541984,-18.979749638512285,-5.317942485089019,-2.186788354303983,-0.4249123202428927,-1.7618760340610904,14.066142219595742,13.645572581714934,0.9057500709956934,0.9575422518698096,49.1104875359103,53.2603406771939,107.83913529848408,161.61276485684496,0.9140869766664934,0.059045726748998106,1.1035299930725833
2491,1779654325.1430223,-0.80908203125,0.202392578125,-0.317138671875,-42.16793893129771,19.793893129770996,0.0229007633587786,0.03466796875,-0.929443359375,-0.0712890625,-2.282442748091603,-45.62595419847328,27.0,29.483035564422607,0.01187586784362793,0.80908203125,-0.317138671875,0.929443359375,-0.0712890625,19.793893129770996,2.282442748091603,-21.40386063485647,-4.386045339239412,-2.340761534173379,-0.47757111195458,-1.863190422218799,13.964827831438033,13.691132987062364,0.8922742998486223,0.9328177511045045,46.582548270692655,53.06540531664201,106.64427154920959,153.6264115077355,0.9155551480160975,-0.04846780314050392,1.3869785228816227
2492,1779654325.154932,-0.8154296875,0.210693359375,-0.372314453125,-36.81679389312977,21.587786259541986,-3.603053435114504,0.06005859375,-0.955078125,-0.0126953125,-3.068702290076336,-45.93893129770992,26.862595419847327,29.494945287704468,0.011909723281860352,0.8154296875,-0.372314453125,0.955078125,-0.0126953125,21.587786259541986,3.068702290076336,-24.54081445290385,-0.7615554905165245,-2.5328001231412784,-0.447434352318783,-2.0853657708224955,13.742652482834337,13.734081454704425,0.9208340344203392,0.9570488130164604,42.830956354174,53.30479692496009,101.0204393816621,145.52250167188703,0.9129224720561631,-0.14639483340000936,1.697795916876133
2493,1779654325.1668744,-0.824951171875,0.31201171875,-0.3671875,-37.1526717557252,23.83206106870229,-5.580152671755725,0.04052734375,-0.9677734375,-0.0224609375,-4.778625954198473,-46.49618320610687,27.946564885496183,29.506887674331665,0.011942386627197266,0.824951171875,-0.3671875,0.9677734375,-0.0224609375,23.83206106870229,4.778625954198473,-23.99394683482242,-1.329532182443095,-2.683103603717591,-0.40914947420330755,-2.2739541295142836,13.554064124142549,13.76769767906462,0.9553650657060446,0.9688820287503407,44.490743500318345,54.45861555020695,101.97947527226988,137.6103472310165,0.9120682061961652,0.23508041635429322,1.8040301560955934
2494,1779654325.1788435,-0.817138671875,0.268798828125,-0.34521484375,-43.954198473282446,25.87786259541985,-8.80916030534351,0.031982421875,-0.94140625,-0.01806640625,-6.709923664122138,-46.908396946564885,29.7175572519084,29.51885676383972,0.01196908950805664,0.817138671875,-0.34521484375,0.94140625,-0.01806640625,25.87786259541985,6.709923664122138,-22.902496280243415,-1.0994209794747603,-2.783951692639972,-0.34424946091919345,-2.4397022317207786,13.388316021936054,13.788176402717523,0.926898973686102,0.9421226023627939,51.76134311647424,55.93347824599591,112.93395832051432,129.64433584053415,0.9185599850119323,1.1442635680065223,1.7424076149776486
2495,1779654325.1908493,-0.824951171875,0.171142578125,-0.286376953125,-44.29007633587786,27.09923664122137,-12.00763358778626,0.021484375,-0.9443359375,-0.008544921875,-5.916030534351145,-51.27480916030535,30.50381679389313,29.53086256980896,0.012005805969238281,0.824951171875,-0.286376953125,0.9443359375,-0.008544921875,27.09923664122137,5.916030534351145,-19.144144178789354,-0.5184326666876151,-2.7923143288745633,-0.27812694462512316,-2.51418738424944,13.313830869407393,13.790422578353255,0.8898572791781646,0.9446189479959601,53.2931773565185,59.95488562831644,119.86901389786996,121.76316338489505,0.9395460715960865,2.571478015797858,1.7033133835608751
2496,1779654325.202801,-0.880859375,0.11181640625,-0.099609375,-40.19083969465649,23.81679389312977,-18.885496183206108,0.0537109375,-0.994384765625,-0.0458984375,-8.549618320610687,-51.19847328244275,28.38931297709924,29.542814254760742,0.011951684951782227,0.880859375,-0.099609375,0.994384765625,-0.0458984375,23.81679389312977,8.549618320610687,-6.451716236719426,-2.6427612527374897,-2.586544566202687,-0.22528093305396465,-2.3612636331487225,13.46675462050811,13.781635796501225,0.8934977195381901,0.996891465245418,50.39052721291266,59.16360985599866,113.93856967756699,114.21437593527125,0.9800772116387636,2.644196491241601,1.683512807839668
2497,1779654325.2147305,-0.946044921875,0.045654296875,-0.087646484375,-35.10687022900763,19.68702290076336,-21.75572519083969,0.1142578125,-1.001953125,-0.044921875,-8.274809160305344,-46.64885496183206,25.893129770992367,29.554743766784668,0.011929512023925781,0.946044921875,-0.087646484375,1.001953125,-0.044921875,19.68702290076336,8.274809160305344,-5.293067552236029,-2.567097492501513,-2.4105155810415946,-0.17537711757683294,-2.2351384634647617,13.592879790192072,13.767418268630735,0.9511925227060621,1.0094468224072364,45.75350026556329,53.99113172759919,102.07480398120944,107.52969877860158,1.0027257467997648,2.4881524467003047,1.7464462610600753
2498,1779654325.226755,-0.989990234375,-0.3125,0.04638671875,-33.87786259541985,16.770992366412212,-35.19083969465649,0.10546875,-1.119384765625,0.03369140625,-6.480916030534351,-42.37404580152672,27.31297709923664,29.566768169403076,0.012024402618408203,0.989990234375,0.04638671875,1.119384765625,0.03369140625,16.770992366412212,6.480916030534351,2.6826736988302438,1.7239762875866447,-2.1110238542106465,-0.06101948866006722,-2.0500043655505795,13.778013888106253,13.75217902640314,1.0391769059377036,1.1248471103198876,51.64659676497005,50.82873939227832,109.03629680755202,101.74225182192289,1.039790547272487,4.849104240969915,2.03356956281979
2499,1779654325.2387378,-1.118408203125,-0.416259765625,0.163818359375,-26.87786259541985,8.625954198473282,-52.65648854961832,0.201171875,-1.122802734375,0.07958984375,-2.633587786259542,-40.09160305343512,21.70229007633588,29.57875108718872,0.011982917785644531,1.118408203125,0.163818359375,1.122802734375,0.07958984375,8.625954198473282,2.633587786259542,8.333116668079857,4.0546279048447955,-1.8008442257814565,0.052220363815575266,-1.853064589597032,13.9749536640598,13.749273452482742,1.2045520147190771,1.1434555727439268,59.745563600224855,45.66466702582611,119.33053412457113,96.6176600184529,1.1189934213702641,5.6735969285495145,2.37868938871291
2500,1779654325.2506704,-1.10400390625,0.1474609375,0.0146484375,-15.67175572519084,8.549618320610687,-52.12213740458015,0.257080078125,-1.07080078125,0.1474609375,4.709923664122138,-32.18320610687023,18.229007633587788,29.590683698654175,0.011932611465454102,1.10400390625,0.0146484375,1.07080078125,0.1474609375,8.549618320610687,-4.709923664122138,0.7601824527123116,7.840935539449025,-1.649644804085761,0.15291701199464533,-1.8025618160804062,14.025456437576427,13.764461260910673,1.113904811833053,1.111057697773948,55.09461959719939,37.28590692935534,101.37902691083478,92.21229716998072,1.1755716015034505,2.871222568633435,2.5391805439973587
2501,1779654325.2625828,-0.955810546875,0.698974609375,-0.07275390625,-21.106870229007637,13.076335877862595,-39.725190839694655,0.232177734375,-1.01904296875,0.178955078125,6.603053435114504,-29.65648854961832,17.396946564885496,29.602596044540405,0.011912345886230469,0.955810546875,-0.07275390625,1.01904296875,0.178955078125,13.076335877862595,-6.603053435114504,-4.35281770516503,9.960205265302495,-1.5510538229237545,0.2719780777649432,-1.8230319006886977,14.004986352968135,13.789217712229142,1.1863525769951588,1.0603678571538495,46.84635864296184,35.010875132479924,91.7260511414021,88.91054557452426,1.1875333401982862,0.4788831231717552,2.5734600025850907
2502,1779654325.2744918,-0.938232421875,1.093017578125,-0.104736328125,-34.49618320610687,16.870229007633586,-17.984732824427482,0.1953125,-1.079833984375,0.266357421875,5.549618320610687,-36.00763358778626,13.541984732824428,29.61450505256653,0.011909008026123047,0.938232421875,-0.104736328125,1.079833984375,0.266357421875,16.870229007633586,-5.549618320610687,-6.3696446800084265,13.85627009448685,-1.4505361012640947,0.47889527795975084,-1.9294313792238456,13.898586874432986,13.810490407461332,1.4442773978626045,1.129218615970944,42.40332413060715,38.86815265227794,104.21131733622703,86.66835885588051,1.1869827518822842,-0.7665436490604662,2.5691564299921104
2503,1779654325.286405,-1.03759765625,0.75732421875,-0.113037109375,-42.82442748091603,18.75572519083969,-4.1679389312977095,0.08544921875,-1.1396484375,0.17138671875,2.480916030534351,-38.98473282442748,14.488549618320612,29.626418352127075,0.011913299560546875,1.03759765625,-0.113037109375,1.1396484375,0.17138671875,18.75572519083969,-2.480916030534351,-6.217350777422449,8.552371710179624,-1.3268986735669688,0.6114000286649562,-1.9382987022319251,13.889719551424907,13.82081713125145,1.289544980470494,1.1556269023543317,46.93698468625314,41.66392213636511,106.40778213561127,85.16403306324835,1.169266318021293,-0.8317452289679466,2.4989443800345446
2504,1779654325.2983212,-1.01611328125,-0.045166015625,-0.191162109375,-41.74045801526717,20.34351145038168,-15.458015267175572,-0.018798828125,-1.11328125,0.12646484375,2.2900763358778624,-35.091603053435115,21.47328244274809,29.63833451271057,0.011916160583496094,1.01611328125,-0.191162109375,1.11328125,0.12646484375,20.34351145038168,-2.2900763358778624,-10.654560810479254,6.480818286530718,-1.2758836980157737,0.7020452548028222,-1.977928952818596,13.850089300838237,13.805904238770905,1.0349246935699132,1.1205988998054335,48.939498663720755,41.203967204021,96.36440960275561,84.18908287315621,1.16716646259874,-1.388518875158006,2.363742120576547
2505,1779654325.3102648,-1.00439453125,-0.091552734375,-0.23388671875,-28.16793893129771,19.75572519083969,-28.72519083969466,0.0263671875,-1.087158203125,0.03271484375,1.1374045801526718,-32.916030534351144,20.99236641221374,29.650278091430664,0.011943578720092773,1.00439453125,-0.23388671875,1.087158203125,0.03271484375,19.75572519083969,-1.1374045801526718,-13.108484327885567,1.7236286240744954,-1.2813007328036425,0.7091639346714012,-1.9904646674750437,13.837553586181789,13.772217505484086,1.0353227877256872,1.0879698746749498,44.82028614623263,39.056858589778166,88.80885123203626,83.86266707087088,1.1360700651614697,-4.365895253144714,2.252405598292263
2506,1779654325.3222308,-0.99853515625,0.34912109375,-0.220458984375,-20.96946564885496,17.72519083969466,-23.778625954198475,0.13037109375,-1.048583984375,-0.0791015625,-0.1068702290076335,-27.87786259541985,14.740458015267176,29.662244081497192,0.01196599006652832,0.99853515625,-0.220458984375,1.048583984375,-0.0791015625,17.72519083969466,0.1068702290076335,-12.450169983663562,-4.3140253172983964,-1.2968206494560381,0.6099533815687439,-1.906774031024782,13.921244222632051,13.715095282818707,1.0805369776921403,1.059614105022797,36.32249898027096,31.53518267958522,73.46372496845368,83.72540194955906,1.062700725159223,-5.225265191537311,2.02175737113609
2507,1779654325.3341444,-0.9765625,0.469970703125,-0.18359375,-22.404580152671755,15.33587786259542,-14.893129770992369,0.11767578125,-1.01708984375,-0.08203125,-4.0458015267175576,-20.633587786259543,12.80916030534351,29.67415761947632,0.011913537979125977,0.9765625,-0.18359375,1.01708984375,-0.08203125,15.33587786259542,4.0458015267175576,-10.64732771037781,-4.611090102895158,-1.3047803185823912,0.5527683258211301,-1.8575486444035212,13.97046960925331,13.633244648101284,1.0992058238751827,1.0271555216853774,30.967074062777655,24.620886309287425,60.642414194487486,83.12103356489732,1.01119834014149,-2.553762162666736,1.7127037658273765
2508,1779654325.3460507,-0.915771484375,0.25,-0.19287109375,-16.793893129770993,13.854961832061068,-14.793893129770993,0.05859375,-0.986328125,-0.02197265625,-2.7022900763358777,-14.740458015267176,13.6793893129771,29.68606400489807,0.01190638542175293,0.915771484375,-0.19287109375,0.986328125,-0.02197265625,13.854961832061068,2.7022900763358777,-11.893276866648812,-1.2761800436674293,-1.3548869842790485,0.5477203754581873,-1.9026073597372357,13.925410893919597,13.540168752562312,0.9686777949342661,0.9883112846303834,26.322121642396603,20.290617687308334,48.333176147118955,82.10513730512417,1.0018450043151554,-0.7492722951702717,1.5516562732013635
2509,1779654325.357973,-0.8642578125,0.212158203125,-0.2724609375,-10.49618320610687,14.34351145038168,-17.740458015267176,0.029541015625,-0.969482421875,0.031494140625,-3.122137404580153,-10.282442748091604,17.17557251908397,29.697986364364624,0.011922359466552734,0.8642578125,-0.2724609375,0.969482421875,0.031494140625,14.34351145038168,3.122137404580153,-17.497678170094282,1.8606288637285715,-1.5101544784617693,0.6104573247761421,-2.1206118032379115,13.70740645041892,13.44418823941819,0.9306920178468776,0.9704435680772372,25.112348221837948,20.260223646326626,49.32714843119998,81.14470877335292,0.9933452822865936,-1.0797099791118185,1.5369817382702047
2510,1779654325.3699014,-0.843994140625,0.288818359375,-0.259521484375,-6.862595419847328,15.244274809160306,-18.213740458015263,0.010986328125,-0.968017578125,0.058349609375,-4.145038167938932,-8.068702290076336,17.870229007633586,29.709914684295654,0.011928319931030273,0.843994140625,-0.259521484375,0.968017578125,0.058349609375,15.244274809160306,4.145038167938932,-17.092246542490376,3.449468505423751,-1.6435945044429365,0.7156920229547313,-2.3592865273976678,13.468731726259165,13.35200886168247,0.9290282853463625,0.9698367944550649,24.72293412654839,20.040718121984114,48.809049056475416,80.48125645232354,0.97608881422424,-1.5182972664343737,1.4935865387136515
2511,1779654325.381832,-0.87158203125,0.364501953125,-0.217529296875,-6.778625954198473,16.053435114503817,-16.83969465648855,-0.017578125,-0.98681640625,0.1123046875,-4.312977099236641,-8.198473282442748,17.65648854961832,29.721845149993896,0.011930465698242188,0.87158203125,-0.217529296875,0.98681640625,0.1123046875,16.053435114503817,4.312977099236641,-14.013583481165234,6.492615144201182,-1.7032998261442893,0.8816571942126123,-2.5849570203569017,13.243061233299931,13.25696726067617,0.9694513427855714,0.993341810736442,24.232991250076545,19.939115414788844,45.660380523984855,79.29944179911213,0.9571202459118424,-0.6161625993716413,1.4449781927137058
2512,1779654325.393727,-0.884521484375,0.3740234375,-0.173095703125,-7.984732824427481,16.68702290076336,-15.97709923664122,-0.0830078125,-0.983642578125,0.1103515625,-4.480916030534351,-11.267175572519085,16.52671755725191,29.73374032974243,0.011895179748535156,0.884521484375,-0.173095703125,0.983642578125,0.1103515625,16.68702290076336,4.480916030534351,-11.072520381766088,6.401056686407184,-1.6961590031216727,1.0442804596453767,-2.7404394627670494,13.087578790889783,13.16232308462415,0.9758247335257535,0.9932877155097728,24.443412028306764,20.49781078729748,46.1767248541832,77.34332589392379,0.9613397238228379,0.8181046124360378,1.3859556429713
2513,1779654325.4056628,-0.881591796875,0.329345703125,-0.188232421875,-13.450381679389311,17.610687022900763,-15.580152671755725,-0.102783203125,-0.958251953125,0.103271484375,-5.396946564885496,-15.740458015267176,13.083969465648854,29.745676040649414,0.011935710906982422,0.881591796875,-0.188232421875,0.958251953125,0.103271484375,17.610687022900763,5.396946564885496,-12.052489972851388,6.151065712915611,-1.6972934747211506,1.2095442308101085,-2.906837705531259,12.921180548125573,13.066218416003686,0.9597417012556659,0.9692658004889723,27.08856256826918,21.16788387469682,51.09614637318047,75.7844652023215,0.9766540343664349,1.389380833627321,1.1427859184006646
2514,1779654325.4175818,-0.890869140625,0.30322265625,-0.219970703125,-18.541984732824428,18.47328244274809,-14.49618320610687,-0.106201171875,-1.003173828125,0.081298828125,-6.66412213740458,-25.870229007633583,8.01526717557252,29.75759506225586,0.011919021606445312,0.890869140625,-0.219970703125,1.003173828125,0.081298828125,18.47328244274809,6.66412213740458,-13.869869148292413,4.633217003429758,-1.7249652046670363,1.3558589056913428,-3.080824110358379,12.747194143298454,12.962486044941986,0.9664258456883997,1.0120503533901308,29.920004839352114,27.891285030730696,59.63627017815205,74.40383064328493,0.9944794858247624,1.0377928489188122,0.8298472616828818
2515,1779654325.4295206,-0.917724609375,0.304443359375,-0.248046875,-24.603053435114504,19.46564885496183,-14.061068702290076,-0.1259765625,-1.041259765625,0.025146484375,-6.587786259541985,-32.847328244274806,4.587786259541985,29.76953387260437,0.011938810348510742,0.917724609375,-0.248046875,1.041259765625,0.025146484375,19.46564885496183,6.587786259541985,-15.12477512696216,1.3834275255513189,-1.7652126469226463,1.433487602242355,-3.198700249165001,12.629318004491832,12.85584571456418,0.9982141403112347,1.049154106642665,34.37928703051152,33.814104798911735,70.23099048268048,72.18950820830317,1.0013953899814676,0.455510179243241,0.6799979288682408
2516,1779654325.44144,-0.93505859375,0.3759765625,-0.248046875,-30.85496183206107,19.908396946564885,-13.717557251908396,-0.12841796875,-1.05712890625,-0.010009765625,-6.358778625954199,-38.267175572519086,3.595419847328244,29.781453371047974,0.011919498443603516,0.93505859375,-0.248046875,1.05712890625,-0.010009765625,19.908396946564885,6.358778625954199,-14.856903087412428,-0.5425073342586586,-1.7944943114416054,1.4682452864089095,-3.2627395978505147,12.565278655806317,12.75013712409665,1.0378921916520567,1.064947367025744,39.198779516705926,38.95815493308757,82.27051679690553,69.65100256245982,1.0053519649027334,0.25876509920437485,0.6331238536981947
2517,1779654325.453611,-0.93603515625,0.405029296875,-0.26513671875,-37.45038167938932,19.709923664122137,-13.69465648854962,-0.1396484375,-1.04736328125,-0.0400390625,-6.473282442748092,-43.3587786259542,2.839694656488549,29.79362416267395,0.012170791625976562,0.93603515625,-0.26513671875,1.04736328125,-0.0400390625,19.709923664122137,6.473282442748092,-15.815043783600327,-2.1892621107699757,-1.839817634482444,1.4723044107771759,-3.3121220452596196,12.515896208397212,12.655913700784135,1.0538064455546547,1.0573904934000669,44.48095991676478,43.93120684957543,92.86004432452908,67.38374630775371,1.007591951193132,0.11561565571216903,0.5777086115681968
2518,1779654325.465913,-0.9169921875,0.336181640625,-0.28662109375,-41.87022900763359,19.65648854961832,-14.97709923664122,-0.109619140625,-1.043701171875,-0.063232421875,-6.404580152671755,-46.65648854961832,2.50381679389313,29.80592632293701,0.012302160263061523,0.9169921875,-0.28662109375,1.043701171875,-0.063232421875,19.65648854961832,6.404580152671755,-17.357498897513654,-3.467015305271745,-1.9131903328435587,1.4507323844828726,-3.3639227173264312,12.464095536330401,12.57460499466532,1.017862671882508,1.0513452484035821,48.618999586552135,47.16053084147848,98.54784723947422,65.48617843030027,1.0081633450320309,-0.10262003896875882,0.48821494252331377
2519,1779654325.47788,-0.91650390625,0.312744140625,-0.26318359375,-43.01526717557252,18.81679389312977,-16.053435114503817,-0.080078125,-1.004150390625,-0.062744140625,-6.198473282442748,-47.22900763358778,2.366412213740458,29.817893266677856,0.011966943740844727,0.91650390625,-0.26318359375,1.004150390625,-0.062744140625,18.81679389312977,6.198473282442748,-16.0219675519493,-3.575467111249395,-1.974689953601562,1.4229016399973462,-3.397591593598908,12.430426660057925,12.50187324198872,1.003520757974614,1.0092905133204342,49.61952963882262,47.69276821334645,97.82474870397098,64.35859669896878,1.0052000324112564,-0.5031806290219194,0.4593007025357731
2520,1779654325.490002,-0.89111328125,0.30859375,-0.249267578125,-41.14503816793893,17.51145038167939,-17.221374045801525,-0.087158203125,-1.0068359375,-0.058349609375,-5.404580152671755,-44.67175572519084,2.7099236641221376,29.830015182495117,0.012121915817260742,0.89111328125,-0.249267578125,1.0068359375,-0.058349609375,17.51145038167939,5.404580152671755,-15.627689159150806,-3.3167777817957975,-2.0397230568949882,1.3923116398870419,-3.43203469678203,12.395983556874803,12.435533388710384,0.9754216052884553,1.0122844631464507,47.91806323649337,45.07902985272801,94.47160740354119,63.91344983323853,0.9959625766345636,-0.7183493845851814,0.40875450976735833
2521,1779654325.501973,-0.885498046875,0.3125,-0.244873046875,-39.22900763358778,16.885496183206108,-17.946564885496183,-0.0458984375,-1.002197265625,-0.052734375,-4.137404580152672,-41.87022900763359,3.66412213740458,29.841986179351807,0.011970996856689453,0.885498046875,-0.244873046875,1.002197265625,-0.052734375,16.885496183206108,4.137404580152672,-15.458095490760343,-3.012054924629186,-2.1099970082741497,1.3527625886761,-3.46275959695025,12.365258656706583,12.373439268121993,0.9704256025606938,1.0046327389139817,46.3261720030749,42.23339892607944,89.92785638328587,64.05306279554405,0.9878797962691456,-0.5311853407705698,0.3240871746735266
