sample,time,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz
1472,1780506924,-1.273193359,-0.1796875,-0.212890625,-14.80152672,24.09923664,-123.6793893,0.460205078,-0.996582031,0.115478516,-13.71755725,-32.80916031,-75.29770992
1473,1780506924,-1.291992188,-0.252441406,-0.198242188,-21.49618321,25.83969466,-128.0381679,0.470703125,-1.008056641,0.048583984,-14.91603053,-36.6259542,-84.95419847
1474,1780506924,-1.352294922,-0.319335938,-0.15234375,-22.74045802,26.0610687,-133.4503817,0.455322266,-1.051025391,0.041259766,-15.41221374,-35.19847328,-95.4351145
1475,1780506924,-1.378173828,-0.4375,-0.108154297,-18.7480916,23.51145038,-143.1221374,0.489501953,-1.010986328,-0.048583984,-17,-35.74045802,-97.93129771
1476,1780506924,-1.330566406,-0.521484375,-0.093017578,-15.33587786,19.79389313,-154.5114504,0.537353516,-0.959960938,-0.170898438,-15.39694656,-28.67938931,-96.44274809
1477,1780506924,-1.313720703,-0.534667969,-0.080810547,-4.65648855,15.19083969,-170.1450382,0.579345703,-0.931884766,-0.061523438,-15.51908397,-20.7480916,-91.30534351
1478,1780506924,-1.339111328,-0.458007813,-0.100830078,1.442748092,13.7480916,-181.7938931,0.607666016,-0.922851563,-0.001708984,-10.22137405,-14.72519084,-89.59541985
1479,1780506924,-1.402587891,-0.388916016,-0.146484375,6.114503817,13.09160305,-191.1068702,0.616210938,-0.961669922,-0.024414063,-9,-12.23664122,-91.01526718
1480,1780506924,-1.470947266,-0.278076172,-0.204833984,7.244274809,12.51145038,-193.5572519,0.618408203,-0.999511719,0.013916016,-9.328244275,-13.23664122,-96.97709924
1481,1780506924,-1.516845703,-0.199951172,-0.231445313,4.030534351,12.34351145,-192.1068702,0.640625,-1.028564453,0.019042969,-10.8778626,-16.96183206,-101.8549618
1482,1780506924,-1.534667969,-0.187255859,-0.194824219,1.335877863,10.27480916,-187.648855,0.661132813,-1.024169922,-0.034667969,-12.67175573,-18.08396947,-112.4732824
1483,1780506924,-1.500244141,-0.218505859,-0.169433594,5.748091603,6.694656489,-183.1603053,0.707275391,-1.011962891,-0.069824219,-15.25954198,-18.77862595,-117
1484,1780506924,-1.498291016,-0.185546875,-0.157714844,5.13740458,4.358778626,-179.5877863,0.752441406,-0.992675781,-0.112792969,-13.95419847,-12.17557252,-118.7480916
1485,1780506924,-1.438964844,-0.2578125,-0.160400391,7.954198473,2.496183206,-176.9770992,0.795898438,-0.942138672,-0.020019531,-12.71755725,-6.900763359,-120.0076336
1486,1780506924,-1.385742188,-0.285644531,-0.167480469,12.6870229,0.687022901,-173.5954198,0.772216797,-0.895507813,-0.034667969,-12.22137405,-2.511450382,-121.4732824
1487,1780506924,-1.33984375,-0.345947266,-0.155273438,20.23664122,-1.916030534,-172.8320611,0.728271484,-0.884521484,-0.094482422,-11.48091603,5.167938931,-120.0305344
1488,1780506924,-1.311767578,-0.325439453,-0.1640625,25.63358779,-4.633587786,-172.0534351,0.691650391,-0.889160156,-0.069824219,-9.427480916,10.2519084,-116.5267176
1489,1780506924,-1.296630859,-0.269042969,-0.201660156,26.6870229,-6.061068702,-174.1984733,0.710693359,-0.870117188,-0.035888672,-7.809160305,10.74045802,-115.7709924
1490,1780506924,-1.270507813,-0.226318359,-0.203369141,24.1221374,-6.335877863,-171.8778626,0.719970703,-0.878662109,0.033203125,-7.167938931,4.282442748,-117.3969466
1491,1780506924,-1.252441406,-0.182373047,-0.263427734,17.93129771,-5.687022901,-164.1450382,0.707275391,-0.870117188,-0.022216797,-6.694656489,-2.694656489,-123.2900763
1492,1780506924,-1.241210938,-0.172119141,-0.267333984,10.7480916,-4.687022901,-154.6793893,0.728759766,-0.885986328,-0.042724609,-7.969465649,-7.824427481,-126.6412214
1493,1780506924,-1.223144531,-0.185546875,-0.252441406,2.129770992,-3.488549618,-146.6183206,0.733886719,-0.850341797,-0.012939453,-6.977099237,-16.33587786,-129.480916
1494,1780506924,-1.152832031,-0.196289063,-0.262939453,-5.213740458,-1.748091603,-140.8167939,0.694335938,-0.779052734,-0.0625,-7.053435115,-19.81679389,-128.0076336
1495,1780506924,-1.044433594,-0.308349609,-0.257080078,-3.984732824,-0.65648855,-142.6412214,0.655029297,-0.680175781,-0.066650391,-7.06870229,-21.26717557,-121.9770992
1496,1780506924,-0.950439453,-0.260253906,-0.285888672,-9.389312977,1.160305344,-141.5038168,0.629150391,-0.635986328,-0.018554688,-7.030534351,-27.18320611,-115.5419847
1497,1780506924,-0.921386719,-0.193603516,-0.299316406,-16.70992366,4.152671756,-140.7328244,0.635253906,-0.639892578,-0.105712891,-6.366412214,-31.40458015,-109.6870229
1498,1780506924,-0.9296875,-0.179443359,-0.294677734,-23.03816794,5.824427481,-138.6946565,0.673339844,-0.661865234,-0.052001953,-8.022900763,-35.16030534,-108.3053435
1499,1780506924,-0.923339844,-0.148681641,-0.300048828,-26.17557252,7.473282443,-128.0992366,0.743652344,-0.661865234,-0.064453125,-8.755725191,-41.21374046,-110.7709924
1500,1780506924,-0.927490234,-0.031738281,-0.349121094,-36.33587786,11.25954198,-117.2366412,0.711425781,-0.657226563,-0.143066406,-12.97709924,-44.50381679,-109.3358779
1501,1780506924,-0.894287109,-0.157958984,-0.356445313,-34.27480916,12.01526718,-111.6412214,0.751464844,-0.637695313,-0.037353516,-13,-44.99236641,-102.8625954
1502,1780506924,-0.857666016,-0.038818359,-0.322753906,-36.74045802,14.65648855,-103.1145038,0.765380859,-0.591064453,-0.046142578,-12.44274809,-47.28244275,-102.8854962
1503,1780506924,-0.765136719,-0.085205078,-0.280029297,-42.54961832,17.19083969,-90.76335878,0.692626953,-0.498046875,-0.081054688,-12.86259542,-47.27480916,-99
1504,1780506924,-0.610351563,-0.212158203,-0.218994141,-38.35114504,16.41984733,-90.07633588,0.596923828,-0.422851563,-0.155273438,-13.15267176,-49.64885496,-89.22137405
1505,1780506924,-0.576660156,-0.213867188,-0.136474609,-41.15267176,14.82442748,-89.35877863,0.607666016,-0.416992188,-0.253662109,-12.74045802,-45.76335878,-78.64885496
1506,1780506924,-0.616699219,-0.049072266,-0.167236328,-29.57251908,11.49618321,-85.95419847,0.782714844,-0.465087891,-0.205322266,-11.32061069,-35.76335878,-71.66412214
1507,1780506924,-0.630615234,-0.112548828,-0.192871094,-23.17557252,9.755725191,-74.87022901,0.887451172,-0.499511719,-0.215087891,-10.7480916,-17.84732824,-65.71755725
1508,1780506924,-0.625488281,-0.202636719,-0.158447266,-3.335877863,3.908396947,-65.58778626,0.902587891,-0.481933594,-0.15234375,-9,-2.41221374,-60.3740458
1509,1780506924,-0.60546875,-0.060546875,-0.158691406,11.90839695,0.923664122,-56.58015267,0.845214844,-0.458251953,-0.153320313,-7.282442748,12.53435115,-50.34351145
1510,1780506924,-0.569335938,0.229736328,-0.201904297,23.3740458,-1.671755725,-33.4351145,0.817871094,-0.404296875,-0.117675781,-5.618320611,20.09160305,-52.21374046
1511,1780506924,-0.477050781,0.056152344,-0.12109375,27.70992366,-4.06870229,-16.48854962,0.653320313,-0.360107422,-0.197998047,-6.541984733,25.98473282,-43.47328244
1512,1780506924,-0.405517578,0.144287109,-0.135253906,23.51908397,-7.79389313,-10.51145038,0.491455078,-0.369384766,-0.143066406,-6,26.28244275,-29.40458015
1513,1780506924,-0.365234375,0.161376953,-0.11328125,29.94656489,-10.23664122,-6.41221374,0.499267578,-0.380859375,-0.139892578,-2.755725191,27.19847328,-17.29770992
1514,1780506924,-0.363769531,0.301513672,-0.133056641,27.28244275,-10.94656489,-0.022900763,0.496582031,-0.380859375,-0.120361328,-0.801526718,31.12977099,-0.030534351
1515,1780506924,-0.364257813,0.183349609,-0.145507813,29.58015267,-12.96946565,6.641221374,0.551269531,-0.420166016,-0.051269531,1.854961832,34.86259542,9.65648855
1516,1780506924,-0.413330078,0.200439453,-0.147216797,33.20610687,-13.45801527,16.44274809,0.588623047,-0.387207031,-0.083984375,1.580152672,37.11450382,18.67175573
1517,1780506924,-0.423095703,0.208251953,-0.208251953,34.2519084,-13.08396947,26.70992366,0.575195313,-0.457763672,-0.055664063,1.748091603,39.61832061,25
1518,1780506924,-0.49609375,0.399902344,-0.278564453,30.40458015,-11.19083969,46.80152672,0.666748047,-0.451171875,-0.030029297,2.954198473,39.13740458,24.41984733
1519,1780506924,-0.469970703,0.443115234,-0.283935547,17.16030534,-7.809160305,63.73282443,0.524658203,-0.446044922,-0.044677734,1.694656489,30.07633588,33.97709924
1520,1780506924,-0.456542969,0.1875,-0.279785156,16.07633588,-4.610687023,69.75572519,0.446289063,-0.441894531,-0.052001953,2.839694656,23.16030534,43.16793893
