sample,time,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz
1,1779651731.7831795,0.036376953125,0.121826171875,0.892333984375,-3.6106870229007635,-0.11450381679389313,-2.16793893129771,-0.04345703125,0.107421875,1.015380859375,-0.3511450381679389,-1.4961832061068703,0.5419847328244275
2,1779651731.7945547,0.043212890625,0.118896484375,0.9033203125,-3.6259541984732824,-0.11450381679389313,-2.3587786259541983,-0.043701171875,0.09228515625,1.001708984375,-0.33587786259541985,-1.4809160305343512,0.5038167938931297
3,1779651731.805629,0.0400390625,0.119384765625,0.902099609375,-3.450381679389313,0.19083969465648856,-2.312977099236641,-0.04638671875,0.095458984375,1.005615234375,-0.25190839694656486,-1.3893129770992367,0.5419847328244275
4,1779651731.816682,0.035888671875,0.121826171875,0.904541015625,-3.4732824427480917,0.015267175572519083,-2.1603053435114505,-0.04345703125,0.095703125,0.99951171875,-0.29770992366412213,-1.4274809160305344,0.5954198473282443
5,1779651731.8277435,0.0400390625,0.120361328125,0.901123046875,-3.366412213740458,0.13740458015267176,-2.3969465648854964,-0.041015625,0.09765625,1.0068359375,-0.1297709923664122,-1.465648854961832,0.5877862595419847
6,1779651731.83886,0.0361328125,0.11181640625,0.900390625,-3.564885496183206,0.05343511450381679,-2.2290076335877864,-0.048095703125,0.079833984375,1.00146484375,-0.16030534351145037,-1.6030534351145038,0.5114503816793893
7,1779651731.8499439,0.034912109375,0.128173828125,0.89794921875,-3.6564885496183206,0.0916030534351145,-2.2977099236641223,-0.043212890625,0.097412109375,1.005126953125,-0.2748091603053435,-1.4580152671755726,0.648854961832061
8,1779651731.8610122,0.042236328125,0.121826171875,0.9091796875,-3.5572519083969465,0.030534351145038167,-2.198473282442748,-0.045166015625,0.090087890625,1.010498046875,-0.21374045801526717,-1.4885496183206106,0.5648854961832062
9,1779651731.8720574,0.04248046875,0.12060546875,0.89453125,-3.549618320610687,0.11450381679389313,-2.3282442748091605,-0.04931640625,0.092529296875,1.0048828125,-0.29770992366412213,-1.4961832061068703,0.5343511450381679
10,1779651731.8831367,0.034423828125,0.125,0.890869140625,-3.549618320610687,0.05343511450381679,-2.427480916030534,-0.032470703125,0.108642578125,1.007568359375,-0.22137404580152673,-1.5954198473282444,0.6183206106870229
11,1779651731.894213,0.042724609375,0.117919921875,0.90283203125,-3.3206106870229006,0.2366412213740458,-2.3206106870229006,-0.052001953125,0.09765625,1.007080078125,-0.19083969465648856,-1.4961832061068703,0.6335877862595419
12,1779651731.905253,0.037109375,0.117431640625,0.891357421875,-3.564885496183206,0.19083969465648856,-2.33587786259542,-0.0400390625,0.09814453125,0.989501953125,-0.42748091603053434,-1.6106870229007633,0.5419847328244275
13,1779651731.916308,0.041015625,0.1162109375,0.904052734375,-3.4732824427480917,0.12213740458015267,-2.053435114503817,-0.04345703125,0.09375,1.00439453125,-0.2824427480916031,-1.5114503816793894,0.5572519083969466
14,1779651731.9273856,0.040283203125,0.116943359375,0.891845703125,-3.4732824427480917,0.03816793893129771,-2.2900763358778624,-0.04296875,0.0986328125,1.003173828125,-0.24427480916030533,-1.3053435114503817,0.5572519083969466
15,1779651731.9384582,0.040283203125,0.119140625,0.905029296875,-3.5877862595419847,-0.11450381679389313,-2.267175572519084,-0.040771484375,0.08984375,1.01708984375,-0.19083969465648856,-1.4885496183206106,0.48091603053435117
16,1779651731.9495237,0.034912109375,0.1220703125,0.891845703125,-3.549618320610687,-0.08396946564885496,-2.1603053435114505,-0.03271484375,0.100341796875,1.003173828125,-0.26717557251908397,-1.4580152671755726,0.44274809160305345
17,1779651731.9605772,0.037841796875,0.11572265625,0.891357421875,-3.633587786259542,-0.07633587786259542,-2.16793893129771,-0.04638671875,0.079833984375,1.01025390625,-0.19083969465648856,-1.3740458015267176,0.6793893129770993
18,1779651731.9716299,0.0361328125,0.115966796875,0.905517578125,-3.4122137404580153,0.05343511450381679,-2.4122137404580153,-0.03759765625,0.093017578125,1.005859375,-0.20610687022900764,-1.3969465648854962,0.6106870229007634
19,1779651731.9826982,0.042236328125,0.118896484375,0.90234375,-3.4656488549618323,0.13740458015267176,-2.2977099236641223,-0.042724609375,0.0927734375,1.00390625,-0.31297709923664124,-1.3129770992366412,0.6564885496183206
20,1779651731.9937856,0.038330078125,0.122802734375,0.89892578125,-3.6793893129770994,-0.015267175572519083,-2.1603053435114505,-0.04150390625,0.080078125,1.0029296875,-0.29770992366412213,-1.4732824427480915,0.5725190839694656
21,1779651732.0048676,0.0380859375,0.1240234375,0.9052734375,-3.351145038167939,0.15267175572519084,-2.2748091603053435,-0.042236328125,0.105224609375,1.006103515625,-0.12213740458015267,-1.4580152671755726,0.7633587786259542
22,1779651732.0159228,0.040283203125,0.116943359375,0.901123046875,-3.4656488549618323,0.0916030534351145,-2.3969465648854964,-0.05712890625,0.080322265625,1.007568359375,-0.12213740458015267,-1.4045801526717556,0.5419847328244275
23,1779651732.0269642,0.042724609375,0.118408203125,0.896728515625,-3.6564885496183206,0.06870229007633588,-2.2977099236641223,-0.046875,0.09130859375,1.001953125,-0.366412213740458,-1.465648854961832,0.7251908396946565
24,1779651732.0380504,0.0361328125,0.1171875,0.9013671875,-3.549618320610687,-1.916030534351145,-2.267175572519084,-0.04052734375,0.097900390625,1.00439453125,-0.26717557251908397,-1.465648854961832,0.5572519083969466
25,1779651732.049106,0.03466796875,0.119384765625,0.904296875,-3.4732824427480917,-0.030534351145038167,-2.0229007633587788,-0.04296875,0.093505859375,1.012451171875,-0.24427480916030533,-1.5114503816793894,0.4732824427480916
26,1779651732.0601623,0.037353515625,0.123291015625,0.8955078125,-3.6106870229007635,0.09923664122137404,-2.3740458015267176,-0.03271484375,0.0947265625,0.999755859375,-0.2366412213740458,-1.5725190839694656,0.732824427480916
27,1779651732.0712209,0.036865234375,0.125244140625,0.905517578125,-3.6030534351145036,-0.04580152671755725,-2.33587786259542,-0.03955078125,0.10107421875,1.01220703125,-0.3053435114503817,-1.3893129770992367,0.48854961832061067
28,1779651732.082274,0.03857421875,0.123291015625,0.901123046875,-3.648854961832061,-0.09923664122137404,-2.282442748091603,-0.04541015625,0.108154296875,0.988037109375,-0.26717557251908397,-1.534351145038168,0.5954198473282443
29,1779651732.0933266,0.036376953125,0.13427734375,0.918212890625,-3.381679389312977,0.04580152671755725,-2.351145038167939,-0.046142578125,0.0947265625,1.002685546875,-0.22137404580152673,-1.3969465648854962,0.5801526717557252
30,1779651732.1044018,0.042236328125,0.117919921875,0.919921875,-3.648854961832061,-1.9465648854961832,-2.2213740458015265,-0.047607421875,0.096435546875,1.01220703125,-0.17557251908396945,-1.3740458015267176,0.5419847328244275
31,1779651732.1154788,0.0390625,0.1171875,0.89453125,-3.4198473282442747,-0.10687022900763359,-2.213740458015267,-0.03515625,0.09423828125,1.010498046875,-0.20610687022900764,-1.3206106870229009,0.6183206106870229
32,1779651732.1265483,0.043212890625,0.118896484375,0.902099609375,-3.427480916030534,-0.10687022900763359,-2.4198473282442747,-0.04833984375,0.09326171875,1.009033203125,-0.21374045801526717,-1.381679389312977,0.5419847328244275
