sample,time,s1_ax,s1_ay,s1_az,s1_gx,s1_gy,s1_gz,s2_ax,s2_ay,s2_az,s2_gx,s2_gy,s2_gz
1,1780506785.9037054,-0.929931640625,0.19482421875,-0.270751953125,-14.557251908396946,-4.068702290076335,3.83206106870229,0.022705078125,-1.017333984375,-0.063232421875,3.519083969465649,-5.595419847328245,7.687022900763359
2,1780506785.9150734,-0.924072265625,0.142578125,-0.26806640625,-9.251908396946565,-5.412213740458015,4.297709923664122,0.022705078125,-1.021240234375,-0.07861328125,4.183206106870229,0.366412213740458,7.083969465648855
3,1780506785.926148,-0.940185546875,0.114990234375,-0.2783203125,-3.6564885496183206,-7.145038167938932,4.480916030534351,0.02099609375,-1.019287109375,-0.10498046875,4.282442748091603,7.778625954198473,5.748091603053435
4,1780506785.9372234,-0.932861328125,0.140869140625,-0.282470703125,5.236641221374046,-8.641221374045802,4.8396946564885495,0.030029296875,-1.029296875,-0.091796875,3.9160305343511452,14.98473282442748,5.129770992366412
5,1780506785.9483337,-0.931640625,0.165283203125,-0.300537109375,7.847328244274809,-11.694656488549619,4.870229007633588,-0.018310546875,-1.015625,-0.056640625,5.816793893129771,19.015267175572518,4.221374045801527
6,1780506785.9594057,-0.92529296875,0.17822265625,-0.27587890625,13.236641221374045,-10.335877862595419,4.824427480916031,-0.051513671875,-1.009765625,-0.02099609375,4.564885496183206,19.221374045801525,3.7709923664122136
7,1780506785.970478,-0.917724609375,0.224365234375,-0.24365234375,13.885496183206106,-10.312977099236642,4.396946564885496,-0.101806640625,-1.005126953125,0.00390625,6.068702290076335,17.908396946564885,3.351145038167939
8,1780506785.9815736,-0.906494140625,0.26513671875,-0.2373046875,11.877862595419847,-9.83969465648855,4.114503816793893,-0.124755859375,-0.994384765625,0.0224609375,7.129770992366412,16.114503816793892,3.381679389312977
9,1780506785.9926465,-0.89453125,0.2705078125,-0.244873046875,8.82442748091603,-9.297709923664122,3.3893129770992365,-0.14208984375,-0.97265625,0.040771484375,7.442748091603053,12.755725190839694,3.0839694656488548
10,1780506786.0036898,-0.8935546875,0.261474609375,-0.261474609375,6.00763358778626,-8.786259541984732,2.3740458015267176,-0.139892578125,-0.97802734375,0.061767578125,6.732824427480916,8.412213740458014,2.984732824427481
11,1780506786.0147517,-0.893310546875,0.26416015625,-0.278564453125,3.381679389312977,-8.32824427480916,1.6106870229007633,-0.139404296875,-0.983642578125,0.0625,5.923664122137405,4.0534351145038165,2.931297709923664
12,1780506786.0258229,-0.8916015625,0.278564453125,-0.291015625,-0.6564885496183206,-7.656488549618321,1.183206106870229,-0.137939453125,-0.987060546875,0.038330078125,4.9541984732824424,-0.3435114503816794,2.801526717557252
13,1780506786.036895,-0.888427734375,0.27294921875,-0.29541015625,-5.809160305343512,-6.931297709923665,0.3511450381679389,-0.135009765625,-0.994873046875,0.039794921875,4.534351145038168,-5.435114503816794,2.8473282442748094
14,1780506786.047961,-0.896240234375,0.26171875,-0.276123046875,-10.473282442748092,-6.099236641221374,-0.3435114503816794,-0.143798828125,-0.995361328125,0.05126953125,4.320610687022901,-11.259541984732824,2.7480916030534353
